symbol,feed_id_hex,asset_type
Crypto.PENGU/USD,0xbed3097008b9b5e3c93bec20be79cb43986b85a996475589351a21e67bae9b61,Crypto
Crypto.PEOPLE/USD,0xb7fe919d83815ca6074c82a3286b1cd6ffb7d3136e323cd2b1ef706cfc7e5945,Crypto
Crypto.PEPE/USD,0xd69731a2e74ac1ce884fc3890f7ee324b6deb66147055249568869ed700882e4,Crypto
Crypto.PERP/USD,0x944f2f908c5166e0732ea5b610599116cd8e1c41f47452697c1e84138b7184d6,Crypto
Crypto.PI/USD,0x8c102183926ffc9a1a1347a5a583661af37b415e93ea3f3591e94c303ed4f514,Crypto
Crypto.PLUME/USD,0xded84d57dbf810bf86b97936f12e1f01b8d6d01c251a4d6eac592147988d475c,Crypto
Crypto.PNUT/USD,0x116da895807f81f6b5c5f01b109376e7f6834dc8b51365ab7cdfa66634340e54,Crypto
Crypto.POL/USD,0xffd11c5a1cfd42f80afb2df4d9f264c15f956d68153335374ec10722edd70472,Crypto
Crypto.PONKE/USD,0xf4cb880742ecf6525885a239968914798c44cd83749856a6dff5c140ba5bf69b,Crypto
Crypto.POPCAT/USD,0xb9312a7ee50e189ef045aa3c7842e099b061bd9bdc99ac645956c3b660dc8cce,Crypto
Crypto.PRCL/USD,0x5bbd1ce617792b476c55991c27cdfd89794f9f13356babc9c92405f5f0079683,Crypto
Crypto.PRIME/USD,0xe417fb7d1edcfe70283c608fa9f14d11ebf4d1b3ecf2e97e42a110f7fb649843,Crypto
Crypto.PROMPT/USD,0x3512f8f7c90859bde36c063f455a6f62a042019bd94187972c0cccaa0425d25d,Crypto
Crypto.PROVE/USD,0x9750f4de788c4bb9852e1fb774ce8564163580fc7aa17961ed06614d0ac21242,Crypto
Crypto.PSG/USD,0x42abf92ba20e1bb9e5d30817dbf616d0f3318eaa07ad26d22f6ae9cb678419fd,Crypto
Crypto.PST/USDC.RR,0x675e36f84a6be779ed793c71eb5c03151e1866c125767f46933626e0610af84d,Crypto Redemption Rate
Crypto.PUMP/USD,0x7a01fca212788bba7c5bf8c9efd576a8a722f070d2c17596ff7bb609b8d5c3b9,Crypto
Crypto.PURR/USD,0xe0154bf4dfbcf835fad3428c0d8c1078b83f687e4d6afafb827f7f9af70ec326,Crypto
Crypto.PYTH/USD,0x0bbf28e9a841a1cc788f6a361b17ca072d0ea3098a1e5df1c3922d06719579ff,Crypto
Crypto.PYUSD/USD,0xc1da1b73d7f01e7ddd54b3766cf7fcd644395ad14f70aa706ec5384c59e76692,Crypto
Crypto.QNT/USD,0x19ab139032007c8bd7d1fd3842ef392a5434569a72b555504a5aee47df2a0a35,Crypto
Crypto.QQQX/QQQ.RR,0x5fe0ad9fd9bd888bbdfb609dbe8a6233248fa3dee25755f986f473c43938c7ca,Crypto Redemption Rate
Crypto.QQQX/USD,0x178a6f73a5aede9d0d682e86b0047c9f333ed0efe5c6537ca937565219c4054d,Crypto
Crypto.QTUM/USD,0xb17096e28039ccc2b84e330c27e29706cf6779c3c6f2853527f516509f9819f6,Crypto
Crypto.RAY/USD,0x91568baa8beb53db23eb3fb7f22c6e8bd303d103919e19733f2bb642d3e7987a,Crypto
Crypto.RDNT/USD,0xc8cf45412be4268bef8f76a8b0d60971c6e57ab57919083b8e9f12ba72adeeb6,Crypto
Crypto.RED/USD,0x0bb28b82f08477fadbf9607fc8408ff61ca129fae40adc7a8d2ab8945f97ee74,Crypto
Crypto.RENDER/USD,0x3d4a2bd9535be6ce8059d75eadeba507b043257321aa544717c56fa19b49e35d,Crypto
Crypto.RESOLV/USD,0x7c2c964893278a585eef902f1d90c458666daf6dd0533e823f9fffedcec5ab5a,Crypto
Crypto.RETARDIO/USD,0x527f38d4b210854189c2e7487e57297d7ddbdea1b23a5e8a6a5bbc98944abe93,Crypto
Crypto.RETH/ETH.RR,0x612a00bae88eee6a4bc8bd4de6e578794a0e584ce784691561aba348e07cbede,Crypto Redemption Rate
Crypto.RETH/USD,0xa0255134973f4fdf2f8f7808354274a3b1ebc6ee438be898d045e8b56ba1fe13,Crypto
Crypto.REX33/USD,0x583015352f5936e099fa7149d496ac087c5bfbfc386ce875be27dc4d69c2e023,Crypto
Crypto.REZ/USD,0x9df307038f76e26ba0f9aaa1d5eefce919bf5b7b282d0ad247d4f77ffb506ede,Crypto
Crypto.RHEA/USD,0xded2a0d2624278a32c56725397cc98b24ddb83d8c4d2ce108b1fc44b1d8de22b,Crypto
Crypto.RION/USD,0x2d8b864599418dc83cb33fe1d91f69e90c8c1c32123d74211950f52a5cef006a,Crypto
Crypto.RLB/USD,0x2f2d17abbc1e781bd87b4a5d52c8b2856886f5c482fa3593cebf6795040ab0b6,Crypto
Crypto.RLP/USD,0x7265d5cf8ee0e7b5266f75ff19c42c5b7697a9756c9304aa78b6be4fbb8d823d,Crypto
Crypto.RLP/USD.RR,0x796bcb684fdfbba2b071c165251511ab61f08c8949afd9e05665a26f69d9a839,Crypto Redemption Rate
Crypto.RLUSD/USD,0x65652029e7acde632e80192dcaa6ea88e61d84a4c78a982a63e98f4bbcb288d5,Crypto
Crypto.RON/USD,0x97cfe19da9153ef7d647b011c5e355142280ddb16004378573e6494e499879f3,Crypto
Crypto.ROSE/USD,0x488f59877d3950ca12c5529d3ec6d4904666b2ec2d37616e61ecc88e3d23d51c,Crypto
Crypto.RPL/USD,0x24f94ac0fd8638e3fc41aab2e4df933e63f763351b640bf336a6ec70651c4503,Crypto
Crypto.RSETH/ETH.RR,0x56e9b5eb08e62dd4b445f29e4ec7d3b3d49617d64f2d331d36a2101d4904e3c4,Crypto Redemption Rate
Crypto.RSETH/USD,0x0caec284d34d836ca325cf7b3256c078c597bc052fbd3c0283d52b581d68d71f,Crypto
Crypto.RSR/USD,0xfb7565b77267ba3f6ef770bed5d7f9b22b8542db676dbd9b934a2fcf945f4371,Crypto
Crypto.RSWETH/ETH.RR,0x5412bbfdfcfe8ee74e7a4cfca5a131940d51e67fbb27fa3c55efd1af677cdf14,Crypto Redemption Rate
Crypto.RSWETH/USD,0x17e349391a4d8362706ec4126c2fa42047601cb71c1063e38ca305fab9b0ec4d,Crypto
Crypto.RUNE/USD,0x5fcf71143bb70d41af4fa9aa1287e2efd3c5911cee59f909f915c9f61baacb1e,Crypto
Crypto.S/USD,0xf490b178d0c85683b7a0f2388b40af2e6f7c90cbe0f96b31f315f08d0e5a2d6d,Crypto
Crypto.SAFE/USD,0x7b3576858506a94fad3a9cc55e32934f0c3931150fe3a3c7b83558dbae5b8e38,Crypto
Crypto.SAMO/USD,0x49601625e1a342c1f90c3fe6a03ae0251991a1d76e480d2741524c29037be28a,Crypto
Crypto.SAND/USD,0xcb7a1d45139117f8d3da0a4b67264579aa905e3b124efede272634f094e1e9d1,Crypto
Crypto.SATS/USD,0x40440d18fb5ad809e2825ce7dfc035cfa57135c13062a04addafe0c7f54425e0,Crypto
Crypto.SAVAX/AVAX.RR,0x1c831345b37a90ea0935c02cfdeb622e8d70510d0d6f7502717b88a91b4f8b0c,Crypto Redemption Rate
Crypto.SAVUSD/AVUSD.RR,0xf864ee3bcd0c651511c4a12a9996eba319c7546dd9a225f807b0cdf44449d6d3,Crypto Redemption Rate
Crypto.SCA/USD,0x7e17f0ac105abe9214deb9944c30264f5986bf292869c6bd8e8da3ccd92d79bc,Crypto
Crypto.SCETH/USD,0x8bb5e69ed1ab19642a0e7e851b1ed7b3579d0548bc8ddd1077b0d9476bb1dabc,Crypto
Crypto.SCFX/CFX.RR,0xa0ba7154f5f3ecb3f1b0c224c9dcff1bce4b51a4e90f2945f3fc937b7217a100,Crypto Redemption Rate
Crypto.SCHUSD/CHUSD.RR,0xdf8468e16ad185361f8841a80906984425a48e8fc3b2cd8750755f705119dc65,Crypto Redemption Rate
Crypto.SCR/USD,0x2e4ec9368637222474f16f5482be6bbebe857628842e47a07fa1bd24878eb041,Crypto
Crypto.SCRT/USD,0xac5a498aa407c3642257dc8bd8b92efda656e708b22be9b96febcb77878d6bfa,Crypto
Crypto.SCRVUSD/CRVUSD.RR,0x3532791b0a8b6eb77bccaef14831d7fb2eea873eda8c65d4db728e7eab6e593a,Crypto Redemption Rate
Crypto.SCUSD/USD,0x316b1536978bee10c47b3c74c0b3995aabae973a3351621680a2aa383aca77b8,Crypto
Crypto.SD/USD,0x83aac6fae150e8850204ef5dce696c05ae2efa335a41c7e5c112bc73e5cbae35,Crypto
Crypto.SDAI/USD,0x710659c5a68e2416ce4264ca8d50d34acc20041d91289110eea152c52ff3dc39,Crypto
Crypto.SDEUSD/DEUSD.RR,0x0a03c915d98ab4084795d283e20f08d7130acd826bca180754b120bfc202f2fb,Crypto Redemption Rate
Crypto.SEDA/USD,0x6abf75211b819e5933e96466760b0ae8c326c7057d8a681d229430347b0825f6,Crypto
Crypto.SEI/USD,0x53614f1cb0c031d4af66c04cb9c756234adad0e1cee85303795091499a4084eb,Crypto
Crypto.SEND/USD,0x7d19b607c945f7edf3a444289c86f7b58dcd8b18df82deadf925074807c99b59,Crypto
Crypto.SENDCOIN.SEND/USD,0x07b4391b29784ce5f02fc959aa1da3daa5909ba6561ee0a93d6ab5a896f4604c,Crypto
Crypto.SFRXETH/FRXETH.RR,0x93f3c1576e8e96426fb620e58b4a7401e9b4f923fe74ffdb062b830cf6ec6446,Crypto Redemption Rate
Crypto.SFRXETH/USD,0xb2bb466ff5386a63c18aa7c3bc953cb540c755e2aa99dafb13bc4c177692bed0,Crypto
Crypto.SFRXUSD/FRXUSD.RR,0xf2bc80352bbee0bfecf26c7f645c62ff79dff4f5bc27c3dbc8b0b6c2c290f4dd,Crypto Redemption Rate
Crypto.SHADOW/USD,0x6f02ad2b8a307411fc3baedb9876e83efe9fa9f5b752aab8c99f4742c9e5f5d5,Crypto
Crypto.SHIB/USD,0xf0d57deca57b3da2fe63a493f4c25925fdfd8edf834b20f93e1f84dbd1504d4a,Crypto
Crypto.SHYPE/HYPE.RR,0x7732a1ad8cb76d90cd5dd68ae7dcd20c8b7f01c441fcb2b2aedde09f54788fe3,Crypto Redemption Rate
Crypto.SHYUSD/JITOSOL.RR,0x9773ee09043d14e7f33f19db04a9c86fdac2d409a3885534029f6bd077bdcd37,Crypto Redemption Rate
Crypto.SIGN/USD,0x64762254a3b5c7598b6b721dda6881991ba2cdf6c9a87f8d2ee7a40bb693f2ec,Crypto
Crypto.SKAITO/KAITO.RR,0xfa21c3d9d7c80f5408f32eb8f3c7557e77e86537fd3940e7304596435ae50e36,Crypto Redemption Rate
Crypto.SKATE/USD,0x8237c60533d4f0030f480aa3cb0b1a92fa55b5828f602f47cb87bde988795f59,Crypto
Crypto.SKI/USD,0x748f752e089f3018381c905e3640dd079ff145e68ebcaf1774a7d47b9cab7854,Crypto
Crypto.SKL/USD,0x597d2ae7e4b92165d40f03ae57895e3e8245762a177b6db3274e4322b78f5b82,Crypto
Crypto.SKY/USD,0xa483243eed64ca27a1f6e26385b7d1e0d07e9fe264bb6903efb3efc4689d3fe7,Crypto
Crypto.SLP/USD,0xfba17701be318087db58d9797d5f1e89dcf5b95773ae2227c8a8eb4cf1d4e554,Crypto
Crypto.SMON/MON.RR,0x7fbf66b9b4e8b0e5723fc7001b00848c7d25225982ab33f6a5d111fdbf528001,Crypto Redemption Rate
Crypto.SNX/USD,0x39d020f60982ed892abbcd4a06a276a9f9b7bfbce003204c110b6e488f502da3,Crypto
Crypto.SOL/ETH,0xde87506dabfadbef89af2d5d796ebae80ddaea240fc7667aa808fce3629cd8fb,Crypto
Crypto.SOL/USD,0xef0d8b6fda2ceba41da15d4095d1da392a0d2f8ed0c6c7bc0f4cfac8c280b56d,Crypto
Crypto.SOLV/USD,0x03d73649ee5ff534163a584a865128c641ce1effedd330fa6bbe4c9581b0510e,Crypto
Crypto.SOLVBTC/BTC.RR,0xc55e7d4d6caae221f6244d0879532230cfc436b102742a8870c92d7d88a67d95,Crypto Redemption Rate
Crypto.SOLVBTC/USD,0xf253cf87dc7d5ed5aa14cba5a6e79aee8bcfaef885a0e1b807035a0bbecc36fa,Crypto
Crypto.SONIC/USD,0xb2748e718cf3a75b0ca099cb467aea6aa8f7d960b381b3970769b5a2d6be26dc,Crypto
Crypto.SONICSOL/SOL.RR,0x12ed5fbc7d6cf371fc5c31af8d054b5c9301b5dc42fdb45232ec87b8ddee7e3e,Crypto Redemption Rate
Crypto.SOON/USD,0x55da0cd5ed2e1fc64b2a06ff2e67eaae8e98ee0f3ddeaea9d15a1879a2efa5de,Crypto
Crypto.SOPH/USD,0x3620d3842f69e8044f1e5bfead009605990f7141a3837e0dcc238a442b4f97af,Crypto
Crypto.SPELL/USD,0x1dcf38b0206d27849b0fcb8d2df21aff4f95873cce223f49d7c1ea3c5145ec63,Crypto
Crypto.SPK/USD,0x88a17f294aa817de3f22d5b1ebf2b4e5979e252264085f875eb9849eefeb718d,Crypto
Crypto.SPL.SUSDU/USDU.RR,0x72473a50883e4cdf0d5e0677afcb663c188063225e352386a28a9bdd7431709d,Crypto Redemption Rate
Crypto.SPX6900/USD,0x8414cfadf82f6bed644d2e399c11df21ec0131aa574c56030b132113dbbf3a0a,Crypto
Crypto.SPYX/SPY.RR,0x9e916cc00d292da2367646ffd6537d6b8d0c3f15e2d5891ac44aed31291811a9,Crypto Redemption Rate
Crypto.SPYX/USD,0x2817b78438c769357182c04346fddaad1178c82f4048828fe0997c3c64624e14,Crypto
Crypto.SRUSD/RUSD.RR,0x570bb63d0f8b285fb0415c76eb763cfacb9f8cbd1a1e15fd48bd3f32e15b89f5,Crypto Redemption Rate
Crypto.SSOL/SOL.RR,0xadd6499a420f809bbebc0b22fbf68acb8c119023897f6ea801688e0d6e391af4,Crypto Redemption Rate
Crypto.STAPT/APT.RR,0x2f218a73fb0c46ae8f9f7bb70ffbb232dd0dd65169b6401bfdc9bfb340a66b1a,Crypto Redemption Rate
Crypto.STAVAX/AVAX.RR,0x8a5b4c4e28d6a09f71dd8d5f503004c5289a833c17736377d3599844d9555395,Crypto Redemption Rate
Crypto.STBL/USD,0x4506392652c427efd9e68f6c6b41fda5ff6d359fc0e32bc41f3a779b163a54ff,Crypto
Crypto.STCORE/CORE.RR,0x0b5e50acb36909077eda00cd56eb56797431273fec418559fa4654f5be7113ca,Crypto Redemption Rate
Crypto.STETH/ETH,0x3af6a3098c56f58ff47cc46dee4a5b1910e5c157f7f0b665952445867470d61f,Crypto
Crypto.STETH/ETH.RR,0xcf40822c7635ddbde64c831982c65b3b37247f139e8e53078d1602e886badd2f,Crypto Redemption Rate
Crypto.STETH/USD,0x846ae1bdb6300b817cee5fdee2a6da192775030db5615b94a465f53bd40850b5,Crypto
Crypto.STFOGO/FOGO.RR,0x98601fdcfe6c4600f0788380e87631c3d4488c737991aeea27737ec31676f55d,Crypto Redemption Rate
Crypto.STG/USD,0x008546b175392b878c5c7ff0b6327b1cb12669be012fc2935c09a16fc8f6c58f,Crypto
Crypto.STHAPT/THAPT.RR,0xea07fce25d7d716fe6ad10b267451011baadc8f3724b28487026072ddce3ba1b,Crypto Redemption Rate
Crypto.STHYPE/USD,0x068cd0617cbdd1dda615ed2b5ab4fe07d2e9f46347f5e785484844aa10d22dc5,Crypto
Crypto.STIP/IP.RR,0x1997bb9bdde99431e222562f1d659c901a075fbf82502a8155d96fb2c7e33991,Crypto Redemption Rate
Crypto.STKAPT/KAPT.RR,0x08f0ff43e57ff3e388f5a14dc9ebd6c8446f41056940dcfa5b1d14493a9061cb,Crypto Redemption Rate
Crypto.STLOOP/LOOP.RR,0x1d99073631da1f959284bae0be4d027cfd41c98f4b6a95d20ccf4208a3a4b1f1,Crypto Redemption Rate
Crypto.STNEAR/NEAR.RR,0xb44390c76cc128577ff941e29b43c8feb1a7e81c633cab31b9d42bcbf6d41cf3,Crypto Redemption Rate
Crypto.STONE/ETH.RR,0x7a508a94c9276cbc60d04e1a8cf839d20d835bb869a74487dfffa8f1bfd1ce42,Crypto Redemption Rate
Crypto.STONE/USD,0x4dcc2fb96fb89a802ef9712f6bd2246d3607cf95ca5540cb24490d37003f8c46,Crypto
Crypto.STORJ/USD,0x21776e4ed1e763d580071fd6394d71e582672c788f64f4a279e60ec1497e27c4,Crypto
Crypto.STREAM/USD,0xc862498a45ba1309fe2b31e9af28d903f526311e85e4b77e37e379a6b134dc47,Crypto
Crypto.STRK/USD,0x6a182399ff70ccf3e06024898942028204125a819e519a335ffa4579e66cd870,Crypto
Crypto.STS/S.RR,0x3b14bd355f182fa3a3feeea6824228e1f71e7c221a37bc91e8307280aee6a803,Crypto Redemption Rate
Crypto.STS/USD,0x19f463beb47cb398cf2e2c8037f1d0073583cf18209c91a636f051d755ce0662,Crypto
Crypto.STSUI/SUI.RR,0x0449948a9a210481464ea7030734fa79f59b751c2f411cfb1ba56b5f69e4a62a,Crypto Redemption Rate
Crypto.STSUI/USD,0x0b3eae8cb6e221e7388a435290e0f2211172563f94769077b7f4c4c6a11eea76,Crypto
Crypto.STTON/TON.RR,0x9145e059026a4d5a46f3b96408f7e572e33b3257b9c2dbe8dba551c772762002,Crypto Redemption Rate
Crypto.STUSD/USDA.RR,0xbb05eedcc704dd7c78a9d254bbcecff142e065ef8c009f0ef7eda05eb744ef24,Crypto Redemption Rate
Crypto.STX/USD,0xec7a775f46379b5e943c3526b1c8d54cd49749176b0b98e02dde68d1bd335c17,Crypto
Crypto.SUI/USD,0x23d7315113f5b1d3ba7a83604c44b94d79f4fd69af77f804fc7f920a6dc65744,Crypto
Crypto.SUIUSDE/USD,0x8cead549d0e770dea8fdf5e018a85d59585265cf8bff16ba83962fc7996dbb7f,Crypto
Crypto.SUN/USD,0xf9e525cd436857e2467825b9bf61a3c8a01b43e4999c5167e04045d318fb28e0,Crypto
Crypto.SUSD/USD.RR,0x5eb440963482af6f5b17f072db2ce2427b5cc5d0014bd97821d10b98015c2f8e,Crypto Redemption Rate
Crypto.SUSDA/USDA.RR,0x9e366b579d1225fea6b1c7340afeeeb9033c2982853db9b76ed78b147dd8d452,Crypto Redemption Rate
Crypto.SUSDE/USD,0xca3ba9a619a4b3755c10ac7d5e760275aa95e9823d38a84fedd416856cdba37c,Crypto
Crypto.SUSDE/USDE.RR,0x271c64ce459937abf721d42552035713b6c58f80eeceab716a624607fda4b10f,Crypto Redemption Rate
Crypto.SUSDS/USDS.RR,0x6968a8641208463d17ae3b9cfa0e4841a7aa7a5d54122b9f692b84fe9ce3409f,Crypto Redemption Rate
Crypto.SUSDV/USDV.RR,0x083532c1b78ad9a2630d044149888db4ba1a1f283e9b8b4f62f33e1718e91246,Crypto Redemption Rate
Crypto.SUSHI/USD,0x26e4f737fde0263a9eea10ae63ac36dcedab2aaf629261a994e1eeb6ee0afe53,Crypto
Crypto.SWARMS/USD,0x26e8215286b4aa8d4aa77dff2d5feb1d83dc874c9aeb5a7d6d5fc4b83a005da4,Crypto
Crypto.SWBERA/BERA.RR,0xa0ed6358b767befb57171c3cfe8becbbd3120ebd75360aade80e4aee8f86a3d3,Crypto Redemption Rate
Crypto.SWETH/ETH.RR,0xcf23446db046d7e7768c13f207382c043b46d77e3cb8562c533249090b9d2886,Crypto Redemption Rate
Crypto.SWETH/USD,0x2fd8f34e9e6cb5c1a757e1aeb919136da3ae6d0d2243b2ad93d661e590578cd1,Crypto
Crypto.SXP/USD,0x13b82e2a3f97f39504638b45aeab690ab47fd975f9a2e689cac3c77089f26f4d,Crypto
Crypto.SYN/USD,0x0afa62dff138fe0ea24e54bb875a634cc729675dab9f84462c964b2bb14c0349,Crypto
Crypto.SYRUP/USD,0xed86e0c6321d790302e5d88751995ebc9079273e549005d68a83ba72e48ff1ce,Crypto
Crypto.SYRUPUSDC/USD,0xe616297dab48626eaacf6d030717b25823b13ae6520b83f4735bf8deec8e2c9a,Crypto
Crypto.SYRUPUSDC/USDC.RR,0x2ad31d1c4a85fbf2156ce57fab4104124c5ef76a6386375ecfc8da1ed5ce1486,Crypto Redemption Rate
Crypto.SYRUPUSDT/USDT.RR,0x7e10170c23d7df62d301b2ade26854200ee584f3f3b84cb2e5195adf35c5b97f,Crypto Redemption Rate
Crypto.SYUSD/USD,0xe7f14a58b2ce19f896b0d4f88d93933ec55e7a91cea94d9dbb43ad3fd6350440,Crypto
Crypto.T/USD,0x7a072b799215196b0ecb6a58636ec312bce8461dcc33c28c3a046b1e636d121d,Crypto
Crypto.TAC/USD,0xf3d1e3fbe7944d9008cbc4e6390677d60ba1ea118f230570369355dc3780c7b4,Crypto
Crypto.TAIKO/USD,0xd878b9766566a87675421e9b11992c1f2ca2438d5b7d841cb147308e1bd6bb99,Crypto
Crypto.TAO/USD,0x410f41de235f2db824e562ea7ab2d3d3d4ff048316c61d629c0b93f58584e1af,Crypto
Crypto.TBTC/USD,0x56a3121958b01f99fdc4e1fd01e81050602c7ace3a571918bb55c6a96657cca9,Crypto
Crypto.TETH/ETH.RR,0xc889ad90ed605197bbe8038a34de41fe5e0cff745034c476d3ad46d5e4f56c53,Crypto Redemption Rate
Crypto.TETH/WSTETH.RR,0x90e2ceba5fc73ea08dad36244eb54a936f9b2f12e41ef0d87b1d5fc2639d0550,Crypto Redemption Rate
Crypto.THAPT/APT.RR,0x9d7042f0c20f5ccab0a3433d8e5b86797f5a85479a66ae8bf5a763b272aa99ab,Crypto Redemption Rate
Crypto.THAPT/USD,0xb29276972267db5d64ae718fb7f107ad9e72a79cabf9992f0e9bc75ad451a7f6,Crypto
Crypto.THBILL/USDC.RR,0x5b1bc5a579deba54dbaa9bc1c5b2e2b3f116d8d5ec27fbb3b9dc140a78e9f1e2,Crypto Redemption Rate
Crypto.THE/USD,0x1edda53e477165d3b287e6f65253faba42052cc39d390cc9e64b4b5bf6c06cc7,Crypto
Crypto.THETA/USD,0xee70804471fe22d029ac2d2b00ea18bbf4fb062958d425e5830fd25bed430345,Crypto
Crypto.THL/USD,0x74e3fbb0d33e0ed8c0078b56134dcebdae38852f0858a8ea4de4c5ea7474bd42,Crypto
Crypto.TIA/USD,0x09f7c1d7dfbb7df2b8fe3d3d87ee94a2259d212da4f30c1f0540d066dfa44723,Crypto
Crypto.TIBBIR/USD,0x197091dd0a6fdb99a1d094404e9dc63b63095f5b7f829509b3265131e9a56053,Crypto
Crypto.TNSR/USD,0x05ecd4597cd48fe13d6cc3596c62af4f9675aee06e2e0b94c06d8bee2b659e05,Crypto
Crypto.TOKEN/USD,0x12d65f1ff0624e4fe2cb450040cc7ba1db91914ad29e4c1a1d339494f078a92b,Crypto
Crypto.TON/USD,0x8963217838ab4cf5cadc172203c1f0b763fbaa45f346d8ee50ba994bbcac3026,Crypto
Crypto.TOSHI/USD,0x3450d9fbb8c3cf749578315668e21fabb4cd78dcfda1c1cba698b804bae2db2a,Crypto
Crypto.TRB/USD,0xddcd037c2de8dbf2a0f6eebf1c039924baf7ebf0e7eb3b44bf421af69cc1b06d,Crypto
Crypto.TRUAPT/APT.RR,0xa90c774d3bfa940d302199dc910fa5044e83855c54cd6470a464fa2d1acc4448,Crypto Redemption Rate
Crypto.TRUMP/USD,0x879551021853eec7a7dc827578e8e69da7e4fa8148339aa0d3d5296405be4b1a,Crypto
Crypto.TRX/USD,0x67aed5a24fdad045475e7195c98a98aea119c763f272d4523f5bac93a4f33c2b,Crypto
Crypto.TSLAX/TSLA.RR,0x997362625415627e9e3177f6c0d32f200d4a221ccadb3dddab80d6079d03ea24,Crypto Redemption Rate
Crypto.TSLAX/USD,0x47a156470288850a440df3a6ce85a55917b813a19bb5b31128a33a986566a362,Crypto
Crypto.TST/USD,0x3541d1f0244f81487aa72ac3c65b5c4fabd354cd4e43867ba45e3d7f36433406,Crypto
Crypto.TSTON/TON.RR,0x3d1784128eeab5961ec60648fe497d3901eebd211b7f51e4bb0db9f024977d25,Crypto Redemption Rate
Crypto.TSUSDE/USDE.RR,0xcbe184846426619a60f51056d26efecb0537ad3a73b1e965fe695d06a257cb19,Crypto Redemption Rate
Crypto.TURBO/USD,0xa00e67c6232f2f564932c252c440ed30759d10fee966b601c1613b0ed8692a5c,Crypto
Crypto.TURBOS/USD,0xf9c2e890443dd995d0baafc08eea3358be1ffb874f93f99c30b3816c460bbac3,Crypto
Crypto.TUSD/USD,0x433faaa801ecdb6618e3897177a118b273a8e18cc3ff545aadfc207d58d028f7,Crypto
Crypto.TUT/USD,0x25916ebc680dc2c1d7e1fb16690d8d7b1c41f876d32b6e8f356d81be02d9bec9,Crypto
Crypto.TWT/USD,0x998da06a0cc22e5f849b8ca16da633718125122c2b923682e17fa17f46b8be71,Crypto
Crypto.UBTC/USD,0x42bfb26778f3504a9f359a92c731f77d0c24aed9b7745276e3ad0c2d840b74c2,Crypto
Crypto.UETH/USD,0x08c73e187b45ecb2ab8375b975865d3c4a225fef1ccc7f326ad6eec66a24567a,Crypto
Crypto.UFART/USD,0xa210f55ff119d315002b5dc4f763b4e4114197028e45d6aca16498ab1433fb6d,Crypto
Crypto.UMA/USD,0x4b78d251770732f6304b1f41e9bebaabc3b256985ef18988f6de8d6562dd254c,Crypto
Crypto.UNI/USD,0x78d185a741d07edb3412b09008b7c5cfb9bbbd7d568bf00ba737b456ba171501,Crypto
Crypto.UP/USD,0xc591a547856b091560b120ee14b165a84ca58eca23b2ab635df641340bde1f10,Crypto
Crypto.URANUS/USD,0xae537f03693a1ed70781aa64387eb553e7ff56df30972a74f728c75413fdd0d0,Crypto
Crypto.USD*/USD.RR,0x815c34236119a175219c1d9f92bc190961d2c3773728c7186b6c187915074eb3,Crypto Redemption Rate
Crypto.USD0++/USD,0xf9c96a45784d0ce4390825a43a313149da787e6a6c66076f3a3f83e92501baeb,Crypto
Crypto.USD0/USD,0x5e8c65917af89ed66d03d082b1ae5ac93b8ed8e32363a61842c33f7d66cb2e00,Crypto
Crypto.USD1/USD,0x0a2425d43486780990d8b63543029e20556be51fd756cca584212f4d539611d4,Crypto
Crypto.USDA/USD,0x3a1050a3c03354c94ed44acf808327f05b7f9d610f38644684f5ce4796cce27b,Crypto
Crypto.USDAF/USD,0x44c245b2bce85eaec4758c324dc5f4e54ed1def9a02ba9595ca9eb1fb880d9b6,Crypto
Crypto.USDAI/USD,0x2062b35e2893383ffcd1699b01622618fec1d95d1bc6fa81111df38940ee3134,Crypto
Crypto.USDB/USD,0x41283d3f78ccb459a24e5f1f1b9f5a72a415a26ff9ce0391a6878f4cda6b477b,Crypto
Crypto.USDC/USD,0xeaa020c61cc479712813461ce153894a96a6c00b21ed0cfc2798d1f9a9e9c94a,Crypto
Crypto.USDD/USD,0x6d20210495d6518787b72e4ad06bc4df21e68d89a802cf6bced2fca6c29652a6,Crypto
Crypto.USDE/USD,0x6ec879b1e9963de5ee97e9c8710b742d6228252a5e2ca12d4ae81d7fe5ee8c5d,Crypto
Crypto.USDF/USD,0xfeb26a319cfbb09cfa85b382e4d97f48e6b8727a2b5e7e2fff0692ff676d5239,Crypto
Crypto.USDG/USD,0xdaa58c6a3ce7d4b9c46c32a6e646012c17c4a2b24c08dd8c5e476118b855a7da,Crypto
Crypto.USDH/USD,0xf364e785775b4cb2f159ea823f8b5b9b669a4c221a3f845e518ba0e09611c553,Crypto
Crypto.USDHL/USD,0x1497fb795ae65533d36d147b1b88c8b7226866a201589904c13acd314f694799,Crypto
Crypto.USDL/USD,0xcd861966551d758d36e2b5deffdefa0f06b6b1dfce5ed64255f30cff35b1ec30,Crypto
Crypto.USDN/USD,0xee8e0a7de474035b5cbc1a5f762a74d654e5006b25bfe18f390cc5a3915b88ac,Crypto
Crypto.USDP/USD,0xa6c8eca9aea31d6bb81fd6576638f30692d4afaa73237c097c193477aa5003b3,Crypto
Crypto.USDS/USD,0x77f0971af11cc8bac224917275c1bf55f2319ed5c654a1ca955c82fa2d297ea1,Crypto
